,fdc_id,data_type,description,food_category_id,protein_value,fat_value,carbohydrate_value
3015,172377,sr_legacy_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",,4.27,9.02,3.87
3016,172378,sr_legacy_food,"Chicken, broilers or fryers, leg, meat and skin, raw",,4.27,9.02,3.87
3017,172379,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, fried",,4.27,9.02,3.87
3018,172380,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",,4.27,9.02,3.87
3019,172381,sr_legacy_food,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",,4.27,9.02,3.87
3020,172382,sr_legacy_food,"Chicken, broilers or fryers, neck, meat and skin, raw",,4.27,9.02,3.87
3021,172383,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, cooked, fried",,4.27,9.02,3.87
3022,172384,sr_legacy_food,"Chicken, broilers or fryers, neck, meat only, cooked, simmered",,4.27,9.02,3.87
3023,172385,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, raw",,4.27,9.02,3.87
3024,172386,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",,4.27,9.02,3.87
3025,172387,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, fried",,4.27,9.02,3.87
3026,172388,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",,4.27,9.02,3.87
3027,172389,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",,4.27,9.02,3.87
3028,172390,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, raw",,4.27,9.02,3.87
3029,172391,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, fried",,4.27,9.02,3.87
3030,172392,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",,4.27,9.02,3.87
3031,172393,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",,4.27,9.02,3.87
3032,172394,sr_legacy_food,"Chicken, roasting, meat and skin and giblets and neck, raw",,4.27,9.02,3.87
3033,172395,sr_legacy_food,"Chicken, roasting, meat only, cooked, roasted",,4.27,9.02,3.87
3034,172396,sr_legacy_food,"Chicken, roasting, giblets, raw",,4.27,9.02,3.87
3035,172397,sr_legacy_food,"Chicken, roasting, giblets, cooked, simmered",,4.27,9.02,3.87
3036,172398,sr_legacy_food,"Chicken, roasting, light meat, meat only, raw",,4.27,9.02,3.87
3037,172399,sr_legacy_food,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",,4.27,9.02,3.87
3038,172400,sr_legacy_food,"Chicken, stewing, meat and skin, raw",,4.27,9.02,3.87
3039,172401,sr_legacy_food,"Chicken, stewing, meat and skin, cooked, stewed",,4.27,9.02,3.87
3040,172402,sr_legacy_food,"Chicken, stewing, meat only, raw",,4.27,9.02,3.87
3041,172403,sr_legacy_food,"Chicken, stewing, meat only, cooked, stewed",,4.27,9.02,3.87
3042,172404,sr_legacy_food,"Chicken, stewing, dark meat, meat only, raw",,4.27,9.02,3.87
3043,172405,sr_legacy_food,"Chicken, stewing, dark meat, meat only, cooked, stewed",,4.27,9.02,3.87
3044,172406,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, raw",,4.27,9.02,3.87
3045,172407,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",,4.27,9.02,3.87
3046,172408,sr_legacy_food,"Duck, domesticated, meat and skin, raw",,4.27,9.02,3.87
3047,172409,sr_legacy_food,"Duck, domesticated, meat and skin, cooked, roasted",,4.27,9.02,3.87
3048,172410,sr_legacy_food,"Duck, domesticated, meat only, raw",,4.27,9.02,3.87
3049,172411,sr_legacy_food,"Duck, domesticated, meat only, cooked, roasted",,4.27,9.02,3.87
3050,172412,sr_legacy_food,"Goose, domesticated, meat and skin, cooked, roasted",,4.27,9.02,3.87
3051,172413,sr_legacy_food,"Goose, domesticated, meat only, raw",,4.27,9.02,3.87
3052,172414,sr_legacy_food,"Goose, domesticated, meat only, cooked, roasted",,4.27,9.02,3.87
3053,172415,sr_legacy_food,"Goose, liver, raw",,4.27,9.02,3.87
3054,172416,sr_legacy_food,"Guinea hen, meat and skin, raw",,4.27,9.02,3.87
3055,172417,sr_legacy_food,"Pheasant, leg, meat only, raw",,4.27,9.02,3.87
3056,172418,sr_legacy_food,"Quail, meat and skin, raw",,4.27,9.02,3.87
3057,172419,sr_legacy_food,"Quail, meat only, raw",,4.27,9.02,3.87
3058,172420,sr_legacy_food,"Lentils, raw",,3.47,8.37,4.07
3059,172421,sr_legacy_food,"Lentils, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3060,172422,sr_legacy_food,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3061,172423,sr_legacy_food,"Lupins, mature seeds, raw",,3.47,8.37,4.07
3062,172424,sr_legacy_food,"Lupins, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3063,172425,sr_legacy_food,"Mothbeans, mature seeds, raw",,3.47,8.37,4.07
3064,172426,sr_legacy_food,"Mothbeans, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3065,172427,sr_legacy_food,"Mungo beans, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3066,172428,sr_legacy_food,"Peas, green, split, mature seeds, raw",,3.47,8.37,4.07
3067,172429,sr_legacy_food,"Peas, split, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3068,172430,sr_legacy_food,"Peanuts, all types, raw",,3.47,8.37,4.07
3069,172431,sr_legacy_food,"Peanuts, spanish, oil-roasted, with salt",,3.47,8.37,4.07
3070,172432,sr_legacy_food,"Peanuts, valencia, raw",,3.47,8.37,4.07
3071,172433,sr_legacy_food,"Peanuts, valencia, oil-roasted, with salt",,3.47,8.37,4.07
3072,172434,sr_legacy_food,"Peanuts, virginia, raw",,3.47,8.37,4.07
3073,172435,sr_legacy_food,"Peanut flour, low fat",,3.47,8.37,4.07
3074,172436,sr_legacy_food,"Pigeon peas (red gram), mature seeds, raw",,3.47,8.37,4.07
3075,172437,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3076,172438,sr_legacy_food,"Refried beans, canned, traditional style",,3.5,8.9,4.07
3077,172439,sr_legacy_food,"Bacon, meatless",,3.47,8.37,4.07
3078,172440,sr_legacy_food,"Soybeans, mature seeds, roasted, salted",,3.47,8.37,4.07
3079,172441,sr_legacy_food,"Soybeans, mature seeds, dry roasted",,3.47,8.37,4.07
3080,172442,sr_legacy_food,Miso,,3.47,8.37,4.07
3081,172443,sr_legacy_food,Natto,,3.47,8.37,4.07
3082,172444,sr_legacy_food,"Soy flour, low-fat",,3.47,8.37,4.07
3083,172445,sr_legacy_food,"Soy meal, defatted, raw",,3.47,8.37,4.07
3084,172447,sr_legacy_food,"Soy protein concentrate, produced by alcohol extraction",,3.47,8.37,4.07
3085,172448,sr_legacy_food,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",,3.47,8.37,4.07
3086,172449,sr_legacy_food,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",,3.47,8.37,4.07
3087,172450,sr_legacy_food,"Tofu, dried-frozen (koyadofu)",,3.47,8.37,4.07
3088,172451,sr_legacy_food,"Tofu, fried",,3.47,8.37,4.07
3089,172452,sr_legacy_food,Okara,,3.47,8.37,4.07
3090,172453,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, without salt",,3.47,8.37,4.07
3091,172458,sr_legacy_food,"Peanut butter, smooth, reduced fat",,3.47,8.37,4.07
3092,172459,sr_legacy_food,"Peanut butter, smooth, vitamin and mineral fortified",,3.47,8.37,4.07
3093,172460,sr_legacy_food,"Peanut butter, chunky, vitamin and mineral fortified",,3.47,8.37,4.07
3094,172467,sr_legacy_food,"Tempeh, cooked",,3.47,8.37,4.07
3095,172469,sr_legacy_food,"Peanut butter, chunk style, without salt",,3.47,8.37,4.07
3096,172470,sr_legacy_food,"Peanut butter, smooth style, without salt",,3.47,8.37,4.07
3097,172471,sr_legacy_food,"Peanut butter with omega-3, creamy",,3.47,8.37,4.07
3098,172472,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
3099,172473,sr_legacy_food,"Soy sauce made from soy and wheat (shoyu), low sodium",,3.5,8.4,4.0
3100,172474,sr_legacy_food,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",,3.47,8.37,4.07
3101,172475,sr_legacy_food,"Tofu, raw, firm, prepared with calcium sulfate",,3.47,8.37,4.07
3102,172476,sr_legacy_food,"Tofu, raw, regular, prepared with calcium sulfate",,3.47,8.37,4.07
3103,172477,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, with salt",,3.47,8.37,4.07
3104,172479,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3105,172480,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",,4.27,9.02,3.87
3106,172481,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3107,172482,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",,4.27,9.02,3.87
3108,172483,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3109,172484,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",,4.27,9.02,3.87
3110,172485,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3111,172486,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3112,172487,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3113,172488,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3114,172489,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3115,172490,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3116,172491,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3117,172492,sr_legacy_food,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3118,172493,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3119,172494,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3120,172495,sr_legacy_food,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3121,172496,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3122,172497,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",,4.27,9.02,3.87
3123,172498,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3124,172499,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3125,172500,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3126,172501,sr_legacy_food,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",,4.27,9.02,3.87
3127,172502,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3128,172503,sr_legacy_food,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3129,172504,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",,4.27,9.02,3.87
3130,172505,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",,4.27,9.02,3.87
3131,172506,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3132,172507,sr_legacy_food,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3133,172508,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",,4.27,9.02,3.87
3134,172509,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",,4.27,9.02,3.87
3135,172510,sr_legacy_food,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",,4.27,9.02,3.87
3136,172511,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",,4.27,9.02,3.87
3137,172512,sr_legacy_food,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",,4.27,9.02,3.87
3138,172516,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",,4.27,9.02,3.87
3139,172518,sr_legacy_food,"Game meat, muskrat, raw",,4.27,9.02,3.87
3140,172519,sr_legacy_food,"Game meat, muskrat, cooked, roasted",,4.27,9.02,3.87
3141,172520,sr_legacy_food,"Game meat, opossum, cooked, roasted",,4.27,9.02,3.87
3142,172521,sr_legacy_food,"Game meat, rabbit, domesticated, composite of cuts, raw",,4.27,9.02,3.87
3143,172522,sr_legacy_food,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",,4.27,9.02,3.87
3144,172523,sr_legacy_food,"Game meat, squirrel, raw",,4.27,9.02,3.87
3145,172524,sr_legacy_food,"Game meat, squirrel, cooked, roasted",,4.27,9.02,3.87
3146,172525,sr_legacy_food,"Lamb, variety meats and by-products, brain, raw",,4.27,9.02,3.87
3147,172526,sr_legacy_food,"Lamb, variety meats and by-products, brain, cooked, braised",,4.27,9.02,3.87
3148,172527,sr_legacy_food,"Lamb, variety meats and by-products, heart, raw",,4.27,9.02,3.87
3149,172528,sr_legacy_food,"Lamb, variety meats and by-products, heart, cooked, braised",,4.27,9.02,3.87
3150,172529,sr_legacy_food,"Veal, variety meats and by-products, heart, raw",,4.27,9.02,3.87
3151,172530,sr_legacy_food,"Veal, variety meats and by-products, heart, cooked, braised",,4.27,9.02,3.87
3152,172531,sr_legacy_food,"Lamb, variety meats and by-products, liver, raw",,4.27,9.02,3.87
3153,172532,sr_legacy_food,"Lamb, variety meats and by-products, liver, cooked, braised",,4.27,9.02,3.87
3154,172533,sr_legacy_food,"Lamb, variety meats and by-products, liver, cooked, pan-fried",,4.27,9.02,3.87
3155,172534,sr_legacy_food,"Veal, variety meats and by-products, liver, raw",,4.27,9.02,3.87
3156,172535,sr_legacy_food,"Veal, variety meats and by-products, liver, cooked, braised",,4.27,9.02,3.87
3157,172536,sr_legacy_food,"Veal, variety meats and by-products, lungs, cooked, braised",,4.27,9.02,3.87
3158,172537,sr_legacy_food,"Lamb, variety meats and by-products, mechanically separated, raw",,4.27,9.02,3.87
3159,172538,sr_legacy_food,"Lamb, variety meats and by-products, pancreas, raw",,4.27,9.02,3.87
3160,172539,sr_legacy_food,"Lamb, variety meats and by-products, pancreas, cooked, braised",,4.27,9.02,3.87
3161,172540,sr_legacy_food,"Veal, variety meats and by-products, spleen, raw",,4.27,9.02,3.87
3162,172541,sr_legacy_food,"Veal, variety meats and by-products, spleen, cooked, braised",,4.27,9.02,3.87
3163,172542,sr_legacy_food,"Veal, variety meats and by-products, thymus, raw",,4.27,9.02,3.87
3164,172543,sr_legacy_food,"Veal, variety meats and by-products, thymus, cooked, braised",,4.27,9.02,3.87
3165,172544,sr_legacy_food,"Lamb, ground, cooked, broiled",,4.27,9.02,3.87
3166,172545,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3167,172546,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",,4.27,9.02,3.87
3168,172547,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3169,172548,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3170,172549,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3171,172550,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3172,172551,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3173,172552,sr_legacy_food,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3174,172553,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3175,172554,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",,4.27,9.02,3.87
3176,172555,sr_legacy_food,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3177,172556,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",,4.27,9.02,3.87
3178,172557,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",,4.27,9.02,3.87
3179,172558,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",,4.27,9.02,3.87
3180,172559,sr_legacy_food,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",,4.27,9.02,3.87
3181,172560,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",,4.27,9.02,3.87
3182,172561,sr_legacy_food,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",,4.27,9.02,3.87
3183,172562,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",,4.27,9.02,3.87
3184,172563,sr_legacy_food,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",,4.27,9.02,3.87
3185,172564,sr_legacy_food,"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",,4.27,9.02,3.87
3186,172565,sr_legacy_food,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",,4.27,9.02,3.87
3187,172566,sr_legacy_food,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",,4.27,9.02,3.87
3188,172567,sr_legacy_food,"Veal, breast, separable fat, cooked",,4.27,9.02,
3189,172568,sr_legacy_food,"Veal, shank (fore and hind), separable lean and fat, raw",,4.27,9.02,
3190,172569,sr_legacy_food,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",,4.27,9.02,
3191,172570,sr_legacy_food,"Veal, shank (fore and hind), separable lean only, raw",,4.27,9.02,
3192,172571,sr_legacy_food,"Veal, shank (fore and hind), separable lean only, cooked, braised",,4.27,9.02,
3193,172572,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, raw",,4.27,9.02,3.87
3194,172573,sr_legacy_food,"Lamb, Australian, imported, fresh, separable fat, cooked",,4.27,9.02,3.87
3195,172574,sr_legacy_food,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",,4.27,9.02,3.87
